Idxcd,Idxnmabbr,Date,PrevClPr,Oppr,Hipr,Lopr,Clpr,Trdvol,Trdsum,Trades,Yrflg,Yrtrds,Qtrflg,Qtrtrds,Monflg,Montrds,Wkflg,Wktrds,InnerCode
000001,上证指数,1995-02-27,558.43,584.02,591.43,559.04,561.27,99764500,740046000.00,,,,,,,,,,1
000001,上证指数,1995-02-28,561.27,558.42,558.42,544.06,549.26,49528500,339832000.00,,,,,,1,17,,,1
000001,上证指数,1995-03-01,549.26,548.91,559.48,545.72,556.96,40751600,298097000.00,,,,,,,,,,1
000001,上证指数,1995-03-02,556.96,557.50,564.64,553.52,560.85,46652700,364958000.00,,,,,,,,,,1
000001,上证指数,1995-03-03,560.85,562.30,580.39,562.30,577.22,106918400,881804000.00,,,,,,,,1,5,1
000001,上证指数,1995-03-06,577.22,585.24,616.76,582.55,616.30,203140700,1582630000.00,,,,,,,,,,1
000001,上证指数,1995-03-07,616.30,614.73,635.24,597.20,632.96,321071000,2513779000.00,,,,,,,,,,1
000001,上证指数,1995-03-08,632.96,632.96,634.20,618.80,620.81,305092400,2172258000.00,,,,,,,,,,1
000001,上证指数,1995-03-09,620.81,617.22,624.25,604.79,605.59,162393900,1329628000.00,,,,,,,,,,1
000001,上证指数,1995-03-10,605.59,600.45,600.51,583.72,586.29,125051700,928328000.00,,,,,,,,1,5,1
000001,上证指数,1995-03-13,586.29,596.65,597.18,583.38,586.23,71822100,559205000.00,,,,,,,,,,1
000001,上证指数,1995-03-14,586.23,588.18,599.90,586.19,588.24,71949500,589109000.00,,,,,,,,,,1
000001,上证指数,1995-03-15,588.24,588.78,591.49,568.60,572.60,66866300,495072000.00,,,,,,,,,,1
000001,上证指数,1995-03-16,572.60,570.51,579.88,569.17,579.88,48940300,359637000.00,,,,,,,,,,1
000001,上证指数,1995-03-17,579.88,579.62,593.97,577.91,593.52,79819600,624727000.00,,,,,,,,1,5,1
000001,上证指数,1995-03-20,593.52,597.85,604.96,585.15,585.45,108432300,895131000.00,,,,,,,,,,1
000001,上证指数,1995-03-21,585.45,581.80,593.16,581.33,591.95,60310200,406662000.00,,,,,,,,,,1
000001,上证指数,1995-03-22,591.95,595.32,613.76,594.41,613.70,134616500,1026332000.00,,,,,,,,,,1
000001,上证指数,1995-03-23,613.70,617.54,620.34,609.16,611.13,190779600,1375903000.00,,,,,,,,,,1
000001,上证指数,1995-03-24,611.13,609.90,613.59,600.56,611.77,97954500,735834000.00,,,,,,,,1,5,1
000001,上证指数,1995-03-27,611.77,618.47,631.70,618.47,629.36,171900100,1494080000.00,,,,,,,,,,1
000001,上证指数,1995-03-28,629.36,625.57,631.83,624.39,626.55,124665600,1025805000.00,,,,,,,,,,1
000001,上证指数,1995-03-29,626.55,624.84,637.35,615.44,637.15,103042500,851693000.00,,,,,,,,,,1
000001,上证指数,1995-03-30,637.15,641.36,645.32,630.05,630.93,168492900,1648679000.00,,,,,,,,,,1
000001,上证指数,1995-03-31,630.93,629.93,648.04,627.23,646.92,126596300,1200774000.00,,,,1,59,1,23,1,5,1
000001,上证指数,1995-04-03,646.92,651.04,660.61,647.43,656.88,211416000,1923284000.00,,,,,,,,,,1
000001,上证指数,1995-04-04,656.88,652.43,660.79,650.82,660.16,152095300,1327597000.00,,,,,,,,,,1
000001,上证指数,1995-04-05,660.16,658.44,664.95,649.30,649.70,140374100,1392632000.00,,,,,,,,,,1
000001,上证指数,1995-04-06,649.70,645.14,659.09,641.83,659.06,186029200,1216249000.00,,,,,,,,,,1
000001,上证指数,1995-04-07,659.06,663.45,677.66,662.74,673.72,344107800,2200459000.00,,,,,,,,1,5,1
000001,上证指数,1995-04-10,673.72,678.74,681.15,665.11,667.39,264618100,1445067000.00,,,,,,,,,,1
000001,上证指数,1995-04-11,667.39,661.01,665.04,640.35,641.08,354151500,1849245000.00,,,,,,,,,,1
000001,上证指数,1995-04-12,641.08,633.82,649.21,632.77,644.74,161981200,1013378000.00,,,,,,,,,,1
000001,上证指数,1995-04-13,644.74,647.21,651.02,632.41,632.76,143620300,1061729000.00,,,,,,,,,,1
000001,上证指数,1995-04-14,632.76,630.72,640.56,627.04,640.04,102212500,715865000.00,,,,,,,,1,5,1
000001,上证指数,1995-04-17,640.04,640.17,642.82,628.44,631.26,68672900,518490000.00,,,,,,,,,,1
000001,上证指数,1995-04-18,631.26,629.87,634.15,625.13,625.52,57637400,429679000.00,,,,,,,,,,1
000001,上证指数,1995-04-19,625.52,625.24,631.59,625.11,631.51,70813000,550694000.00,,,,,,,,,,1
000001,上证指数,1995-04-20,631.51,634.04,645.35,633.93,645.20,,,,,,,,,,,,1
000001,上证指数,1995-04-21,645.20,646.90,649.22,635.73,635.99,134057300,801442000.00,,,,,,,,1,5,1
000001,上证指数,1995-04-24,635.99,627.39,630.26,618.13,619.73,97712300,697946000.00,,,,,,,,,,1
000001,上证指数,1995-04-25,619.73,617.01,621.55,615.35,619.84,61098500,429312000.00,,,,,,,,,,1
