Excgflg,Mktflg,Date,Rmrf,Smb,Hml
1,AB,2013/6/28,0.0194,-0.0107,0.0111
1,AB,2013/7/1,0.0078,0.0018,-0.0046
1,AB,2013/7/2,0.0056,0.002,-0.0105
1,AB,2013/7/3,-0.0053,-0.0045,-0.0025
1,AB,2013/7/4,0.0059,0.0063,0.0031
1,AB,2013/7/5,0.0011,0.0024,0.0012
1,AB,2013/7/8,-0.0239,-0.0117,0.0018
1,AB,2013/7/9,0.0038,0.0026,0.009
1,AB,2013/7/10,0.0221,0.0051,-0.0004
1,AB,2013/7/11,0.0342,-0.0003,0
1,AB,2013/7/12,-0.0162,0.0017,-0.0032
1,AB,2013/7/15,0.0097,0.0063,-0.0063
1,AB,2013/7/16,0.0026,0.0083,-0.004
1,AB,2013/7/17,-0.0101,0,0.0066
1,AB,2013/7/18,-0.0103,0.0055,-0.0023
1,AB,2013/7/19,-0.0143,-0.0077,0.0108
1,AB,2013/7/22,0.0062,0.0028,-0.011
1,AB,2013/7/23,0.0193,0.001,-0.0035
1,AB,2013/7/24,-0.0054,0.0057,-0.0094
1,AB,2013/7/25,-0.0053,-0.0044,0.0027
1,AB,2013/7/26,-0.0051,0.0025,0.0014
1,AB,2013/7/29,-0.0172,-0.0017,0.0018
1,AB,2013/7/30,0.0075,-0.0001,0.0055
1,AB,2013/7/31,0.0018,0.0001,0.0018
1,AB,2013/8/1,0.0172,0.0029,-0.0046
1,AB,2013/8/2,0.0001,0.0005,-0.0025
1,AB,2013/8/5,0.01,0.0018,-0.0024
1,AB,2013/8/6,0.0038,0.0032,-0.0005
1,AB,2013/8/7,-0.007,0.0032,-0.001
1,AB,2013/8/8,-0.0013,0.0032,-0.0013
1,AB,2013/8/9,0.0035,0.0001,-0.0041
1,AB,2013/8/12,0.0246,-0.0034,0.002
1,AB,2013/8/13,0.0021,0.0075,0.0037
1,AB,2013/8/14,-0.003,0.0029,0.0035
1,AB,2013/8/15,-0.0087,0.0047,0.0013
1,AB,2013/8/16,-0.0061,-0.0052,0.0129
1,AB,2013/8/19,0.0079,0.0069,-0.0084
1,AB,2013/8/20,-0.0071,0.0085,-0.003
1,AB,2013/8/21,0,0.0057,-0.0038
1,AB,2013/8/22,-0.003,0.0027,-0.0037
1,AB,2013/8/23,-0.0054,-0.0017,0.0011
1,AB,2013/8/26,0.0184,0.0053,0.003
1,AB,2013/8/27,0.0032,0.0072,0.0006
1,AB,2013/8/28,-0.0014,0.0005,0.0085
1,AB,2013/8/29,-0.0023,0.0067,0.0059
1,AB,2013/8/30,0.0015,0.0056,0.0179
1,AB,2013/9/2,-0.0007,-0.005,-0.003
1,AB,2013/9/3,0.0118,0.0033,-0.0061
1,AB,2013/9/4,0.0017,-0.0006,0.0054
1,AB,2013/9/5,-0.003,-0.0016,-0.0007
1,AB,2013/9/6,0.0079,0.0051,0.0075
1,AB,2013/9/9,0.0349,-0.0068,0.0145
1,AB,2013/9/10,0.0118,-0.0042,0.0127
1,AB,2013/9/11,0.002,-0.0071,0.0055
1,AB,2013/9/12,0.0087,0.0042,0.0063
1,AB,2013/9/13,-0.0092,-0.0019,-0.0123
1,AB,2013/9/16,-0.0027,0.0042,-0.0042
1,AB,2013/9/17,-0.0208,-0.0027,-0.0034
1,AB,2013/9/18,0.0022,0.0059,0.0012
1,AB,2013/9/23,0.0125,0.0033,0.0027
1,AB,2013/9/24,-0.0065,0.0034,-0.0015
1,AB,2013/9/25,-0.0041,-0.0002,0.0033
1,AB,2013/9/26,-0.0193,-0.0111,-0.0155
1,AB,2013/9/27,0.002,-0.0049,0.0002
1,AB,2013/9/30,0.0058,0.0059,-0.0019
1,AB,2013/10/8,0.0105,0.0038,0.0047
1,AB,2013/10/9,0.0056,0.0093,0.0024
1,AB,2013/10/10,-0.0097,0.0059,0.0009
1,AB,2013/10/11,0.0169,0.0039,0.0077
1,AB,2013/10/14,0.0036,0.0035,0.006
1,AB,2013/10/15,-0.0021,0.0015,-0.0047
1,AB,2013/10/16,-0.0174,-0.0075,-0.002
1,AB,2013/10/17,-0.0022,0.0037,-0.0021
1,AB,2013/10/18,0.0021,0.0021,-0.0004
1,AB,2013/10/21,0.0157,0.003,-0.0006
1,AB,2013/10/22,-0.0078,-0.0004,-0.0019
1,AB,2013/10/23,-0.0123,-0.0048,0.0028
1,AB,2013/10/24,-0.0089,0.0015,0.0058
1,AB,2013/10/25,-0.0142,0.0023,0.0052
1,AB,2013/10/28,0.0002,-0.0012,0.0048
1,AB,2013/10/29,-0.0017,-0.021,0.0126
1,AB,2013/10/30,0.0148,-0.0022,0.0083
1,AB,2013/10/31,-0.0081,0.0046,0.0021
1,AB,2013/11/1,0.0039,-0.0017,0.0001
1,AB,2013/11/4,-0.0003,0.0059,-0.0013
1,AB,2013/11/5,0.0027,0.007,-0.0015
1,AB,2013/11/6,-0.0078,-0.0035,-0.0008
1,AB,2013/11/7,-0.0044,-0.0041,0.0072
1,AB,2013/11/8,-0.0111,-0.0035,0.0038
1,AB,2013/11/11,0.0016,-0.0015,-0.0101
1,AB,2013/11/12,0.0083,0.0018,-0.0068
1,AB,2013/11/13,-0.0185,-0.0012,-0.0039
1,AB,2013/11/14,0.0052,0.0013,-0.0031
1,AB,2013/11/15,0.0167,0.0031,0.0023
1,AB,2013/11/18,0.0288,0.0008,0.0056
1,AB,2013/11/19,-0.0021,0.0041,0.0008
1,AB,2013/11/20,0.0058,0.0074,0.0004
1,AB,2013/11/21,0.0001,0.0004,0.0008
1,AB,2013/11/22,-0.0043,-0.0022,-0.0012
1,AB,2013/11/25,-0.0053,0.0066,-0.0017
1,AB,2013/11/26,-0.0018,0.0048,-0.0019
1,AB,2013/11/27,0.0079,0.0002,-0.0015
1,AB,2013/11/28,0.0082,-0.0044,-0.0024
1,AB,2013/11/29,0.0003,0.0054,-0.0039
1,AB,2013/12/2,-0.0036,-0.0309,0.02
1,AB,2013/12/3,0.0061,0.0075,-0.0012
1,AB,2013/12/4,0.0128,0.0019,0.0064
1,AB,2013/12/5,-0.0024,0.0016,0.0017
1,AB,2013/12/6,-0.0046,0.0015,-0.002
1,AB,2013/12/9,0,0.0058,-0.001
1,AB,2013/12/10,-0.0003,0.0066,-0.0013
1,AB,2013/12/11,-0.0154,-0.0008,-0.0068
1,AB,2013/12/12,-0.001,0.0004,-0.0013
1,AB,2013/12/13,-0.0036,0.0075,-0.0001
1,AB,2013/12/16,-0.0165,0.0013,-0.0027
1,AB,2013/12/17,-0.0043,-0.0012,-0.0026
1,AB,2013/12/18,-0.0013,-0.0007,-0.0014
1,AB,2013/12/19,-0.0095,-0.0006,0.0034
1,AB,2013/12/20,-0.0205,0.0063,-0.0009
1,AB,2013/12/23,0.0023,-0.0097,-0.0023
1,AB,2013/12/24,0.001,0.0039,-0.0002
1,AB,2013/12/25,0.0061,0.0028,0.0017
1,AB,2013/12/26,-0.0155,-0.0039,-0.0013
1,AB,2013/12/27,0.0133,0.0021,0.0011
1,AB,2013/12/30,-0.002,0.0053,-0.0023
1,AB,2013/12/31,0.009,-0.0039,0.0003
1,B,2009/1/5,0.0292,-0.0001,-0.0006
1,B,2009/1/6,0.0313,-0.0136,-0.0166
1,B,2009/1/7,0.001,-0.0011,0.0083
1,B,2009/1/8,-0.0082,-0.0139,-0.0254
1,B,2009/1/9,0.0145,0.007,0.006
1,B,2009/1/12,0.0079,0.0157,0.0064
1,B,2009/1/13,-0.0242,0.0087,0.0056
1,B,2009/1/14,0.0298,0.0005,-0.0084
1,B,2009/1/15,-0.0005,0.0081,0.0042
1,B,2009/1/16,0.0058,-0.0042,0.0097
1,B,2009/1/19,0.0017,-0.0017,-0.0084
1,B,2009/1/20,0.0064,0,0.0017
1,B,2009/1/21,-0.0022,0.0009,-0.001
1,B,2009/1/22,0.0212,-0.0279,-0.0431
1,B,2009/1/23,0.0052,-0.0019,-0.0216
1,B,2009/2/2,0.0136,-0.0046,0.0013
1,B,2009/2/3,0.0138,0.0081,0.0047
1,B,2009/2/4,0.02,-0.007,-0.0154
1,B,2009/2/5,-0.0043,-0.0061,-0.0067
1,B,2009/2/6,0.0465,-0.0037,-0.0086
1,B,2009/2/9,0.034,-0.0058,-0.0184
1,B,2009/2/10,0.0367,-0.0045,0.0201
1,B,2009/2/11,-0.0156,0.0137,0.0074
1,B,2009/2/12,-0.0007,0.0184,0.0098
1,B,2009/2/13,0.0293,-0.0014,0.0092
1,B,2009/2/16,0.0093,0.0138,0.0082
1,B,2009/2/17,-0.0407,-0.008,-0.014
1,B,2009/2/18,-0.0375,0.0087,0.0255
1,B,2009/2/19,0.0306,-0.015,-0.0261
1,B,2009/2/20,0.0391,-0.02,-0.0256
1,B,2009/2/23,0.0246,0.0074,-0.0007
1,B,2009/2/24,-0.0437,-0.0049,0.007
1,B,2009/2/25,0.0065,-0.0018,-0.0232
1,B,2009/2/26,-0.0553,-0.0021,-0.016
1,B,2009/2/27,-0.044,0.0025,0.0184
1,B,2009/3/2,0.0139,0.0006,0.0071
1,B,2009/3/3,-0.0128,0.0093,0.0037
1,B,2009/3/4,0.0642,-0.0114,-0.0146
1,B,2009/3/5,0.0004,0.0113,0.0043
1,B,2009/3/6,0.0046,-0.0045,-0.0231
1,B,2009/3/9,-0.0246,0.0101,0.0061
1,B,2009/3/10,0.0199,0.001,-0.009
1,B,2009/3/11,-0.0012,0.002,-0.0007
1,B,2009/3/12,-0.0021,0.0008,-0.008
1,B,2009/3/13,-0.0075,-0.0056,0.0088
1,B,2009/3/16,0.0124,-0.0022,-0.0064
1,B,2009/3/17,0.0279,0.0053,0.0075
1,B,2009/3/18,0.0091,0.0016,-0.0036
1,B,2009/3/19,0.0325,-0.022,-0.0133
1,B,2009/3/20,-0.0097,0.0054,0.0005
1,B,2009/3/23,0.0238,-0.017,-0.0195
1,B,2009/3/24,0.0039,0.0033,0.0048
1,B,2009/3/25,-0.0143,-0.0047,-0.006
1,B,2009/3/26,0.0329,0.0006,-0.0062
1,B,2009/3/27,0.0067,0.0089,0.0109
1,B,2009/3/30,0.013,-0.0097,-0.016
1,B,2009/3/31,0.0144,-0.0023,-0.0126
1,B,2009/4/1,0.014,0.0046,-0.013
1,B,2009/4/2,-0.0142,0.0006,-0.0062
1,B,2009/4/3,-0.0044,-0.0019,-0.0076
1,B,2009/4/7,0.0084,-0.0081,0.0009
1,B,2009/4/8,-0.034,0.0131,0.0108
1,B,2009/4/9,0.012,-0.0046,0.0008
1,B,2009/4/10,0.032,-0.0015,-0.0059
1,B,2009/4/13,0.0134,-0.0108,-0.0085
1,B,2009/4/14,0.0062,0.0051,-0.0083
1,B,2009/4/15,0.0173,0.0072,-0.017
1,B,2009/4/16,0.0002,0.0123,0.0212
1,B,2009/4/17,-0.023,0.0046,0.0183
1,B,2009/4/20,0.0194,0.0046,0.0072
1,B,2009/4/21,-0.0064,0.0072,0.0071
1,B,2009/4/22,-0.0272,-0.001,-0.0055
1,B,2009/4/23,0.0097,-0.0087,-0.0122
1,B,2009/4/24,-0.0103,-0.0091,-0.0072
1,B,2009/4/27,-0.0389,-0.007,0.0042
1,B,2009/4/28,0.0061,-0.0025,0.006
1,B,2009/4/29,0.0281,0.0035,-0.014
1,B,2009/4/30,0.0118,0.0043,0.0036
1,B,2009/5/4,0.0259,-0.0011,-0.0008
1,B,2009/5/5,0,0.0063,0.0047
1,B,2009/5/6,0.0127,-0.0022,0.0063
1,B,2009/5/7,-0.0009,-0.002,-0.0141
1,B,2009/5/8,0.0007,0.0129,0.0072
1,B,2009/5/11,-0.023,-0.0057,0.0004
1,B,2009/5/12,0.0223,-0.003,0.0017
1,B,2009/5/13,0.0106,0.0015,0.0005
1,B,2009/5/14,0.0007,0.0048,0.0096
1,B,2009/5/15,0.0098,0.0079,0.0208
1,B,2009/5/18,0.0089,0.0047,-0.0093
1,B,2009/5/19,0.0108,-0.0011,-0.0117
1,B,2009/5/20,0.0047,0.0185,-0.007
1,B,2009/5/21,-0.014,-0.0076,-0.0131
1,B,2009/5/22,0.0039,0.0153,-0.0038
1,B,2009/5/25,0.0054,0.0089,-0.0017
1,B,2009/5/26,-0.0042,0.0136,0.012
1,B,2009/5/27,0.0068,-0.0078,0.0063
1,B,2009/6/1,0.0223,-0.0214,-0.0094
1,B,2009/6/2,0.0023,-0.0152,-0.0056
1,B,2009/6/3,0.0134,-0.0055,-0.0113
1,B,2009/6/4,-0.0043,0.0129,-0.0176
1,B,2009/6/5,0.0046,-0.0029,0.01
1,B,2009/6/8,0.0025,0.0151,0.0292
1,B,2009/6/9,0.0019,0.0122,0.0129
1,B,2009/6/10,0.0121,0.0081,0.0194
1,B,2009/6/11,0.0007,0.0082,0.0106
1,B,2009/6/12,-0.0182,-0.0041,-0.0228
1,B,2009/6/15,0.0075,0.0089,0.0013
1,B,2009/6/16,0.0012,0.0014,-0.0021
1,B,2009/6/17,0.0103,-0.0047,0.0008
1,B,2009/6/18,0.0017,-0.0021,0.0031
1,B,2009/6/19,0.0012,0.0053,0.0058
1,B,2009/6/22,-0.0008,-0.0036,-0.0083
1,B,2009/6/23,-0.009,0.0094,0.0083
1,B,2009/6/24,0.0096,-0.0046,0.0024
1,B,2009/6/25,-0.0017,-0.0048,-0.0003
1,B,2009/6/26,0.0078,-0.0006,-0.003
1,B,2009/6/29,0.0184,-0.0085,-0.0022
1,B,2009/6/30,0.0057,-0.0068,-0.0014
1,B,2009/7/1,0.0203,-0.006,0.0012
1,B,2009/7/2,0.0086,0.0009,0.0012
1,B,2009/7/3,0.0096,0.0007,-0.0046
1,B,2009/7/6,0.0084,-0.0185,-0.0199
1,B,2009/7/7,-0.0112,0.0013,0.0051
1,B,2009/7/8,-0.0003,0.0049,0.0084
1,B,2009/7/9,0.0096,0.0033,0.0001
1,B,2009/7/10,0.0023,-0.0051,-0.0027
1,B,2009/7/13,-0.0046,0.0136,-0.0018
1,B,2009/7/14,0.0164,-0.0057,0.006
1,B,2009/7/15,0.012,0.0088,-0.0065
1,B,2009/7/16,0.0038,-0.001,0.0052
1,B,2009/7/17,0.0111,0.0073,-0.0031
1,B,2009/7/20,0.0156,-0.007,-0.0066
1,B,2009/7/21,-0.016,-0.0124,0.0072
1,B,2009/7/22,0.0231,-0.0153,0.0025
1,B,2009/7/23,0.0037,0.0027,0.0018
1,B,2009/7/24,0.0014,-0.002,-0.0036
1,B,2009/7/27,0.0138,0.0017,-0.0055
1,B,2009/7/28,0.0182,-0.0163,-0.0232
1,B,2009/7/29,-0.0387,-0.0165,-0.0045
1,B,2009/7/30,0.0144,0.0014,-0.0006
1,B,2009/7/31,0.0255,-0.0038,0.0003
1,B,2009/8/3,0.0095,0.004,-0.005
1,B,2009/8/4,0.0148,0.0031,-0.0187
1,B,2009/8/5,-0.0094,0.0102,0.0075
1,B,2009/8/6,-0.0165,-0.0008,0.0019
1,B,2009/8/7,-0.0349,0.002,0.0006
1,B,2009/8/10,0.0099,0.0023,-0.0086
1,B,2009/8/11,0.0087,0.0048,0.0039
1,B,2009/8/12,-0.0304,-0.0033,0.0053
1,B,2009/8/13,-0.0009,0.0022,0.0089
1,B,2009/8/14,-0.032,-0.0193,-0.0081
1,B,2009/8/17,-0.0692,0.0087,0.0149
1,B,2009/8/18,0.0201,-0.0011,-0.0102
1,B,2009/8/19,-0.0293,-0.0007,0.0088
1,B,2009/8/20,0.0377,0.0014,0.0013
1,B,2009/8/21,0.0205,0.0035,0.0025
1,B,2009/8/24,0.0103,0.0083,0.0032
1,B,2009/8/25,-0.0151,0.0007,0.0097
1,B,2009/8/26,0.0262,0.0256,0.0002
1,B,2009/8/27,0.0015,0.0085,-0.0134
1,B,2009/8/28,-0.0196,-0.0067,-0.0016
1,B,2009/8/31,-0.062,0.0075,0.012
1,B,2009/9/1,-0.0003,-0.0013,-0.0096
1,B,2009/9/2,0.0051,-0.001,0.0004
1,B,2009/9/3,0.0406,-0.005,-0.0099
1,B,2009/9/4,0.0048,0.0001,0.0018
1,B,2009/9/7,0.0046,0.0081,0.0065
1,B,2009/9/8,0.013,0.0017,0.0031
1,B,2009/9/9,0.0064,-0.0035,0.0012
1,B,2009/9/10,-0.0016,0.0045,0.0034
1,B,2009/9/11,0.0146,-0.0008,0.0039
1,B,2009/9/14,0.0043,-0.0041,-0.0146
1,B,2009/9/15,0.0065,0.0006,0.0036
1,B,2009/9/16,-0.0065,0.0063,0.0097
1,B,2009/9/17,0.0167,-0.001,0.0003
1,B,2009/9/18,-0.0171,-0.0098,0.0013
1,B,2009/9/21,0.0054,0.0128,-0.0069
1,B,2009/9/22,-0.0175,0.0049,-0.002
1,B,2009/9/23,-0.0124,0.0021,0.0052
1,B,2009/9/24,0.0005,-0.0071,-0.0015
1,B,2009/9/25,-0.0008,-0.0021,-0.0001
1,B,2009/9/28,-0.0203,-0.0102,-0.0025
1,B,2009/9/29,-0.0128,-0.0081,0.0025
1,B,2009/9/30,0.0049,-0.0044,-0.0018
1,B,2009/10/9,0.0359,-0.004,-0.0072
1,B,2009/10/12,-0.0029,0.0037,-0.0006
1,B,2009/10/13,0.0126,-0.0043,-0.008
1,B,2009/10/14,0.0069,0.0012,0.0056
1,B,2009/10/15,0.0018,0.004,-0.0056
1,B,2009/10/16,-0.0012,0.0004,-0.0051
1,B,2009/10/19,0.0168,-0.0081,-0.0089
1,B,2009/10/20,0.0092,0.0023,-0.0003
1,B,2009/10/21,0.0026,-0.0106,-0.0141
1,B,2009/10/22,0.0043,-0.0008,0.0043
1,B,2009/10/23,0.0099,-0.0033,-0.002
1,B,2009/10/26,-0.0084,0.0045,0.0041
1,B,2009/10/27,-0.0186,0.0032,0.0065
1,B,2009/10/28,0.006,0.0011,-0.002
1,B,2009/10/29,-0.0106,-0.0059,0.0016
1,B,2009/10/30,0.0104,-0.0064,-0.0082
1,B,2009/11/2,0.0254,-0.0149,-0.0241
1,B,2009/11/3,0.0125,0.0058,-0.0032
1,B,2009/11/4,0.0066,-0.0035,-0.0045
1,B,2009/11/5,0.0098,0.0063,0.0067
1,B,2009/11/6,0.0031,-0.0005,0.0067
1,B,2009/11/9,-0.0014,0.0065,0.0004
1,B,2009/11/10,0.0087,-0.0093,-0.0099
1,B,2009/11/11,0.0091,0.0077,0.0139
1,B,2009/11/12,0.0258,-0.013,-0.0228
1,B,2009/11/13,0.0943,-0.0004,-0.0009
1,B,2009/11/16,-0.0035,0.0138,0.0076
1,B,2009/11/17,0.0274,0.0198,-0.0011
1,B,2009/11/18,0.0164,0.0101,-0.0076
1,B,2009/11/19,0.0081,0.0195,0.0088
1,B,2009/11/20,-0.0022,0.0078,0.0014
1,B,2009/11/23,-0.0061,-0.0133,-0.0163
1,B,2009/11/24,-0.0734,-0.009,-0.0106
1,B,2009/11/25,0.0512,0.0137,-0.0026
1,B,2009/11/26,-0.0393,0.0152,0.0057
1,B,2009/11/27,-0.0257,0.0087,0.0159
1,B,2009/11/30,0.0421,0.0056,-0.0133
1,B,2009/12/1,0.0195,0.0135,-0.0015
1,B,2009/12/2,0.008,-0.0068,-0.0033
1,B,2009/12/3,0.0076,-0.006,-0.0038
1,B,2009/12/4,-0.0047,-0.0295,-0.0021
1,B,2009/12/7,0.0108,0.0112,-0.0129
1,B,2009/12/8,-0.0059,0.0017,0.0005
1,B,2009/12/9,-0.0102,0.0044,0.0028
1,B,2009/12/10,0.0009,0.0029,0.0012
1,B,2009/12/11,0.0019,-0.0018,0.0022
1,B,2009/12/14,0.0004,-0.0071,-0.002
1,B,2009/12/15,-0.0018,0.0051,0.003
1,B,2009/12/16,-0.0054,0.0023,0.0041
1,B,2009/12/17,-0.0237,-0.0059,0.0009
1,B,2009/12/18,-0.0289,-0.0014,0.0082
1,B,2009/12/21,0.0047,0.0098,0.0046
1,B,2009/12/22,-0.0155,0.0025,0.0022
1,B,2009/12/23,0.0098,0.0073,0.0021
1,B,2009/12/24,0.0261,-0.0022,-0.016
1,B,2009/12/25,0.0033,0.0045,0.0122
1,B,2009/12/28,0.0129,0.0003,-0.005
1,B,2009/12/29,0.0013,-0.0011,-0.0042
1,B,2009/12/30,0.0007,-0.0096,0.0038
1,B,2009/12/31,0.007,0.0077,0.0086
1,B,2010/1/4,-0.0016,0.0017,0.0004
1,B,2010/1/5,0.0135,-0.002,-0.0052
1,B,2010/1/6,-0.003,-0.0016,0.0002
1,B,2010/1/7,-0.0153,0.0014,0.004
1,B,2010/1/8,0.0119,0.0034,0.0034
1,B,2010/1/11,0.0048,0.0017,0.0064
1,B,2010/1/12,0.0119,0.0013,-0.0018
1,B,2010/1/13,-0.0087,0.0025,0.0068
1,B,2010/1/14,0.0111,0.0098,0.0028
1,B,2010/1/15,0.0051,0.0012,-0.0043
1,B,2010/1/18,0.0136,-0.0066,0.0033
1,B,2010/1/19,-0.0026,0.0039,-0.0061
1,B,2010/1/20,-0.0101,-0.016,-0.0129
1,B,2010/1/21,0.0111,-0.0011,-0.0045
1,B,2010/1/22,-0.0209,0.0117,0.0009
1,B,2010/1/25,-0.0255,0.0067,0.0145
1,B,2010/1/26,-0.0157,-0.0145,-0.0021
1,B,2010/1/27,0.0009,-0.0072,-0.0117
1,B,2010/1/28,0.006,0.0082,0.0078
1,B,2010/1/29,-0.0254,0.0092,0.0115
1,B,2010/2/1,-0.0213,0.0097,-0.0012
1,B,2010/2/2,-0.0022,0.0004,-0.0038
1,B,2010/2/3,0.0284,0.0017,-0.0026
1,B,2010/2/4,0.0028,0.01,0.013
1,B,2010/2/5,-0.019,0.0035,-0.0139
1,B,2010/2/8,0.0035,0.0091,0.0052
1,B,2010/2/9,0.0091,-0.0154,-0.016
1,B,2010/2/10,0.0121,-0.0044,-0.0087
1,B,2010/2/11,0.008,-0.0171,-0.0305
1,B,2010/2/12,0.0102,0.0039,0.0027
1,B,2010/2/22,-0.0004,-0.0135,-0.0104
1,B,2010/2/23,-0.0014,0.0032,0.0008
1,B,2010/2/24,0.0059,0.0036,0.0076
1,B,2010/2/25,0.0104,0.0093,0.0069
1,B,2010/2/26,0.0003,0.0013,-0.0033
1,B,2010/3/1,0.0012,0.0123,0.005
1,B,2010/3/2,-0.0115,0.009,0.0048
1,B,2010/3/3,0.0091,0.0095,-0.0035
1,B,2010/3/4,-0.0178,0.0004,-0.0016
1,B,2010/3/5,0.0127,-0.0042,-0.0087
1,B,2010/3/8,0.0082,-0.0005,-0.0019
1,B,2010/3/9,0.0021,-0.0058,0.0044
1,B,2010/3/10,-0.0089,0.0002,0.0038
1,B,2010/3/11,-0.0129,0.0097,0.0018
1,B,2010/3/12,-0.0071,-0.0037,-0.0036
1,B,2010/3/15,-0.007,-0.0002,-0.0117
1,B,2010/3/16,0.0086,0.0016,-0.0052
1,B,2010/3/17,0.0171,-0.0001,0.0013
1,B,2010/3/18,0.0007,0.0031,-0.0005
1,B,2010/3/19,0.0097,-0.0054,-0.0003
1,B,2010/3/22,0.001,0.0055,-0.0016
1,B,2010/3/23,-0.0043,0.0034,-0.0091
1,B,2010/3/24,0.0033,-0.0023,-0.0129
1,B,2010/3/25,-0.0073,-0.0008,0.0029
1,B,2010/3/26,0.0071,0.0043,0.0042
1,B,2010/3/29,0.0119,-0.0087,-0.0042
1,B,2010/3/30,0.0018,0.001,0.0017
1,B,2010/3/31,0.0027,0.0009,-0.0082
1,B,2010/4/1,0.019,-0.0149,-0.0209
1,B,2010/4/2,0.0014,0.009,0.0121
1,B,2010/4/6,0.0011,-0.0054,-0.0083
1,B,2010/4/7,0.0047,-0.0044,-0.0115
1,B,2010/4/8,-0.0009,0.0058,-0.0007
1,B,2010/4/9,0.0063,0.0196,-0.012
1,B,2010/4/12,-0.01,0.0214,0.0008
1,B,2010/4/13,-0.0003,-0.0171,-0.0117
1,B,2010/4/14,0.0017,0.0048,-0.0037
1,B,2010/4/15,0.0004,0.0045,-0.0075
1,B,2010/4/16,-0.0032,-0.0052,0.0075
1,B,2010/4/19,-0.0374,-0.0132,0.0022
1,B,2010/4/20,0.007,0.0072,-0.0081
1,B,2010/4/21,0.0227,-0.0023,-0.0083
1,B,2010/4/22,-0.0015,0.0021,-0.0099
1,B,2010/4/23,0.0024,-0.0143,-0.0301
1,B,2010/4/26,-0.0044,-0.0002,-0.0281
1,B,2010/4/27,-0.025,-0.0139,-0.0054
1,B,2010/4/28,-0.0023,-0.0304,-0.0345
1,B,2010/4/29,-0.0291,-0.0235,0.0275
1,B,2010/4/30,0.0125,-0.0133,0.0014
1,B,2010/5/4,-0.0099,0.0158,0.0093
1,B,2010/5/5,-0.0252,0.0391,0.0441
1,B,2010/5/6,-0.0354,0.0009,-0.0002
1,B,2010/5/7,-0.0328,0.0075,0.007
1,B,2010/5/10,0.0002,-0.0171,-0.0174
1,B,2010/5/11,-0.0128,-0.0067,0.001
1,B,2010/5/12,-0.0195,0.0011,0.0242
1,B,2010/5/13,0.0308,-0.0038,-0.0203
1,B,2010/5/14,0.004,0.0046,-0.007
1,B,2010/5/17,-0.0547,-0.0118,-0.0061
1,B,2010/5/18,0.0016,0.0036,-0.0031
1,B,2010/5/19,-0.0084,0.0024,0.0084
1,B,2010/5/20,-0.0384,0.0065,0.0131
1,B,2010/5/21,0.0122,-0.0031,-0.008
1,B,2010/5/24,0.0417,0.0127,0.006
1,B,2010/5/25,-0.0302,0.0177,0.0205
1,B,2010/5/26,-0.0047,0.0138,-0.0089
1,B,2010/5/27,0.0226,-0.0041,-0.0108
1,B,2010/5/28,0.0068,-0.0042,-0.0018
1,B,2010/5/31,-0.0225,-0.007,-0.0193
1,B,2010/6/1,-0.0128,0.0024,0.0037
1,B,2010/6/2,0.0098,0.0037,-0.0022
1,B,2010/6/3,0.001,-0.0112,-0.0047
1,B,2010/6/4,0.016,-0.0138,-0.0105
1,B,2010/6/7,-0.0029,-0.0068,-0.0032
1,B,2010/6/8,0.0158,-0.0059,0.0034
1,B,2010/6/9,0.0353,0.0005,-0.0116
1,B,2010/6/10,-0.0037,0.0024,-0.0028
1,B,2010/6/11,0.0041,-0.0054,-0.0072
1,B,2010/6/17,-0.0023,-0.0042,-0.0024
1,B,2010/6/18,-0.0278,-0.0181,0.0069
1,B,2010/6/21,0.0378,-0.0055,0.0103
1,B,2010/6/22,0.0044,0.0068,0.005
1,B,2010/6/23,0.0174,-0.0175,-0.0204
1,B,2010/6/24,-0.0001,0.0021,0.0061
1,B,2010/6/25,-0.0027,-0.0005,-0.0114
1,B,2010/6/28,-0.0246,0.0081,0.0208
1,B,2010/6/29,-0.0537,-0.0019,0.0062
1,B,2010/6/30,-0.0015,-0.0075,-0.0102
1,B,2010/7/1,-0.0029,0,-0.0011
1,B,2010/7/2,0.0078,0.0045,0.0073
1,B,2010/7/5,-0.0048,0.0061,0.004
1,B,2010/7/6,0.0297,-0.001,-0.0118
1,B,2010/7/7,0.01,-0.0007,-0.0025
1,B,2010/7/8,-0.0008,-0.0021,-0.0032
1,B,2010/7/9,0.0272,-0.0029,-0.0018
1,B,2010/7/12,0.0082,-0.0017,0.0027
1,B,2010/7/13,-0.0114,0.0045,-0.0055
1,B,2010/7/14,0.0096,0.004,-0.0006
1,B,2010/7/15,-0.0153,-0.006,0.0032
1,B,2010/7/16,0.0039,0.0092,-0.0002
1,B,2010/7/19,0.0189,-0.0008,0.0005
1,B,2010/7/20,0.0198,0.0022,0.0005
1,B,2010/7/21,0.0006,-0.0002,0.0067
1,B,2010/7/22,0.0088,0.0016,0.0021
1,B,2010/7/23,-0.0022,-0.0069,-0.0048
1,B,2010/7/26,0.0082,-0.0027,-0.0003
1,B,2010/7/27,-0.0029,-0.0008,0.0007
1,B,2010/7/28,0.0191,-0.0014,0.0044
1,B,2010/7/29,0.003,0.004,0.0001
1,B,2010/7/30,0.0001,-0.002,0.0083
1,B,2010/8/2,0.015,-0.0023,-0.0024
